propertyId,price,localityName,carpetArea,coveredArea,floorNumber,totalFloorNumber,bedrooms,bathrooms,ReservedParking,transactionType,furnished,ageofcons
71475717,10000000,Phase 1 Hinjewadi Rajiv Gandhi Infotech Park,1000,1000,11,20,3,3,True,New Property,Semi-Furnished,Under Construction
75231675,13305000,Bavdhan,1020,1275,6,4,3,3,True,New Property,Unfurnished,New Construction
75676991,27500000,"Deccan Gymkhana, F C Road",1314,1825,3,6,3,3,True,Resale,Unfurnished,Less than 5 years
68146171,7000000,Bavdhan,668,895,2,9,2,2,True,Resale,Unfurnished,Less than 5 years
41415021,5600000,Wadgaon Sheri,482,650,4,10,1,1,True,Resale,Unfurnished,Less than 5 years
75534303,10200000,Dhanori,1008,1379,4,13,3,3,True,Resale,Unfurnished,New Construction
75429039,7500000,"Mamurdi, Dehu Road",947,1278,9,22,3,3,True,New Property,Semi-Furnished,Under Construction
76165069,22000000,Amanora Park Town,1150,1450,4,31,3,3,True,Resale,Semi-Furnished,Less than 5 years
75685777,4700000,"Alandi, Kelgaon",696,967,5,12,2,2,False,Resale,Unfurnished,Less than 5 years
75697623,2000000,Hinjewadi,360,500,4,9,2,2,True,Resale,Unfurnished,New Construction
61914031,2800000,Pisoli,449,625,3,8,1,1,True,Resale,Unfurnished,5 to 10 years
72235265,28500000,Kondhwa,2800,3550,2,20,4,4,True,Resale,Unfurnished,10 to 15 years
75698309,8000000,Hinjewadi,684,950,8,17,2,2,True,Resale,Unfurnished,New Construction
75446269,3150000,NIBM Road,460,620,3,4,1,1,True,Resale,Semi-Furnished,10 to 15 years
71523539,7000000,"Mamurdi, Dehu Road",947,1278,10,20,3,3,True,New Property,Unfurnished,Under Construction
75807049,1800000,Ambegaon,310,435,3,6,1,1,True,Resale,Unfurnished,5 to 10 years
76157613,7500000,Lohegaon,750,1050,5,10,2,2,True,Resale,Unfurnished,Less than 5 years
75657673,9500000,"Kasarwadi, Pimpri Chinchwad",902,1253,3,8,3,3,True,Resale,Semi-Furnished,Less than 5 years
73484407,89000000,Sangamvadi,2800,3800,5,9,4,6,True,Resale,Unfurnished,5 to 10 years
74562641,17800000,Shankar Kalat Nagar,1250,1500,5,12,3,3,True,Resale,Semi-Furnished,5 to 10 years
63549849,2800000,Narhe,451,628,7,6,1,1,True,Resale,Unfurnished,Less than 5 years
74078287,5500000,Akurdi,635,850,6,8,2,2,True,Resale,Unfurnished,Less than 5 years
75700225,5000000,"Ravet, Pimpri Chinchwad",695,965,3,4,2,2,True,Resale,Unfurnished,Less than 5 years
71041987,2500000,Vadgaon,350,550,2,3,1,1,False,Resale,Unfurnished,15 to 20 years
75696281,7100000,"Pimple Gurav, Pimpri Chinchwad",792,1100,4,6,2,2,True,Resale,Semi-Furnished,Less than 5 years
75306275,21620000,Kharadi,1793,2510,24,32,4,4,True,New Property,Unfurnished,Under Construction
43242827,8000000,Kondhwa,1100,1300,5,3,3,2,True,Resale,Unfurnished,10 to 15 years
74604101,16500000,Balewadi,1200,1500,5,15,3,3,True,Resale,Furnished,Less than 5 years
75465635,5400000,Wagholi,745,1039,4,14,2,2,True,Resale,Semi-Furnished,New Construction
72483769,40000000,Aundh,1820,2430,0,4,3,4,True,Resale,Unfurnished,10 to 15 years
73760129,8337480,"Punawale, Pimpri Chinchwad",904,1220,5,19,3,3,True,New Property,Unfurnished,New Construction
71983707,8654221,Hinjewadi,734,935,12,26,2,2,True,New Property,Unfurnished,Under Construction
75680455,5500000,Gahunje,486,675,5,23,1,1,True,Resale,Unfurnished,Less than 5 years
72047667,10500000,Kharadi,940,1278,2,12,2,2,True,Resale,Semi-Furnished,5 to 10 years
75740927,5000000,Vadgaon,580,775,1,4,2,2,True,Resale,Unfurnished,Less than 5 years
68145193,13700000,Joggers Park,1161,1540,7,10,3,3,True,Resale,Semi-Furnished,5 to 10 years
74321701,4000000,Wagholi,700,800,9,12,2,2,True,Resale,Unfurnished,Less than 5 years
75702627,6400000,Rahatani,612,850,5,11,2,2,False,Resale,Semi-Furnished,Less than 5 years
75472789,11200000,Hinjewadi,944,1250,12,32,2,2,True,New Property,Unfurnished,Under Construction
75703291,4500000,Pashan,364,505,2,3,1,1,True,Resale,Unfurnished,Above 20 years
74578921,8000000,Hinjewadi,910,1175,12,22,2,2,True,Resale,Semi-Furnished,Less than 5 years
76092973,9000000,Pashan,750,1012,5,15,2,2,True,Resale,Unfurnished,5 to 10 years
74740665,2100000,Wagholi,408,569,4,7,1,1,True,Resale,Unfurnished,New Construction
75701807,8100000,Sus,864,1200,2,6,3,2,True,Resale,Semi-Furnished,10 to 15 years
74673907,9500000,Baner,838,1131,9,30,2,2,True,New Property,Unfurnished,Under Construction
75341609,15200000,Kharadi,980,1372,15,18,2,2,True,Resale,Unfurnished,Less than 5 years
72417131,9400000,Phase 1 Hinjewadi Rajiv Gandhi Infotech Park,795,1055,11,20,2,2,True,New Property,Unfurnished,Under Construction
75676653,2300000,Chakan,456,633,4,4,1,1,True,Resale,Unfurnished,Less than 5 years
74963369,150000000,Koregaon Park,6160,8300,8,22,5,6,True,Resale,Unfurnished,5 to 10 years
73173957,6975000,"Mamurdi, Dehu Road",801,1144,10,22,2,2,True,New Property,Unfurnished,Under Construction
75670439,5800000,Undri,659,915,4,11,2,2,True,Resale,Unfurnished,Less than 5 years
75480953,16000000,Baner,1158,1550,18,28,3,3,True,New Property,Unfurnished,Under Construction
75708645,2800000,Hadapsar,331,460,8,11,1,1,True,Resale,Unfurnished,Less than 5 years
71676449,9000000,Wadgaon Sheri,775,1041,4,9,2,2,True,Resale,Furnished,10 to 15 years
75726271,3600000,Bakori,470,605,6,12,1,1,True,Resale,Unfurnished,5 to 10 years
75687385,3600000,"Mamurdi, Dehu Road",454,630,5,10,1,2,True,Resale,Semi-Furnished,Less than 5 years
73025415,7700000,Hadapsar,1200,1400,2,8,3,3,True,Resale,Unfurnished,5 to 10 years
74916087,6300000,"Ravet, Pimpri Chinchwad",650,984,9,9,2,2,True,Resale,Semi-Furnished,New Construction
75665305,1900000,Ranjangaon,270,375,7,8,1,1,True,Resale,Semi-Furnished,Less than 5 years
75707103,6500000,"Chikhali, Pimpri Chinchwad",756,1050,8,14,2,2,False,Resale,Semi-Furnished,Less than 5 years
74591809,5900000,Phase 3 Hinjewadi Rajiv Gandhi Infotech Park,700,800,5,14,2,2,True,Resale,Unfurnished,Less than 5 years
75694249,7200000,Lohegaon,792,1100,2,4,2,2,True,Resale,Unfurnished,Less than 5 years
75987685,99900000,Sangamvadi,4016,5400,10,10,4,5,True,Resale,Semi-Furnished,15 to 20 years
70825937,5700000,Hinjewadi,635,850,14,24,2,2,True,New Property,Unfurnished,Under Construction
72171067,6700000,"Punawale, Pimpri Chinchwad",727,990,5,24,2,2,True,New Property,Unfurnished,Under Construction
74749465,12600000,Phase 1 Hinjewadi Rajiv Gandhi Infotech Park,1147,1547,9,17,3,3,True,Resale,Unfurnished,Less than 5 years
75706069,7300000,Hinjewadi,756,1050,15,23,2,2,True,Resale,Unfurnished,Under Construction
75566767,30000000,Kalyani Nagar,1253,1350,9,14,4,4,True,New Property,Unfurnished,Under Construction
75513739,25641000,Balewadi,1885,2310,24,30,4,4,True,New Property,Unfurnished,Under Construction
74713615,16000000,Kondhwa,1209,1571,9,14,3,3,True,New Property,Unfurnished,Under Construction
75204343,18500000,Magarpatta,1200,1504,14,14,3,3,True,Resale,Semi-Furnished,Less than 5 years
76030213,29900000,Kalyani Nagar,1710,2450,7,11,3,3,True,Resale,Unfurnished,10 to 15 years
75659545,15000000,Balewadi,1634,2269,3,12,3,3,True,Resale,Semi-Furnished,Less than 5 years
71248951,9000000,Phase 3 Hinjewadi Rajiv Gandhi Infotech Park,1044,1400,16,21,3,2,True,Resale,Unfurnished,5 to 10 years
73700679,8166690,Wakad,790,1043,5,14,2,2,True,New Property,Unfurnished,New Construction
75988949,6500000,Rahatani,928,1250,5,4,2,2,True,Resale,Unfurnished,5 to 10 years
75661299,11500000,Talegaon Dabhade,1080,1500,3,7,3,3,True,Resale,Unfurnished,Less than 5 years
75704185,11500000,Camp,1116,1550,5,6,2,2,True,Resale,Unfurnished,Above 20 years
75685933,2500000,Fursungi,472,655,1,6,2,2,True,Resale,Unfurnished,Less than 5 years
75666363,8600000,Hinjewadi,972,1350,11,21,2,2,True,Resale,Unfurnished,Less than 5 years
75662845,1400000,Talegaon Dabhade,312,434,2,4,1,1,True,Resale,Semi-Furnished,5 to 10 years
74249059,10600000,Baner,911,1289,15,20,2,2,True,Resale,Semi-Furnished,Less than 5 years
74357907,13499528,Wagholi,1115,1561,9,14,3,3,True,New Property,Unfurnished,Under Construction
75636951,25500000,Baner,1174,1650,13,21,3,3,True,Resale,Furnished,Less than 5 years
72420815,17500000,Koregaon Park,800,1060,8,11,2,2,True,Resale,Unfurnished,10 to 15 years
75687045,5200000,Fursungi,648,900,9,13,2,2,False,Resale,Unfurnished,Less than 5 years
68146745,7600000,Aundh,744,1000,5,5,2,2,False,Resale,Furnished,Less than 5 years
75661917,3200000,Wagholi,486,675,11,11,1,1,True,Resale,Semi-Furnished,5 to 10 years
75697683,2000000,Hinjewadi,389,540,3,8,2,2,True,Resale,Semi-Furnished,5 to 10 years
76155565,39300000,Balewadi,2013,2500,11,11,4,4,True,New Property,Unfurnished,Under Construction
72791505,7500000,"Pimple Saudagar, Pimpri Chinchwad",720,900,5,7,2,2,True,Resale,Unfurnished,5 to 10 years
71418299,7600000,Hadapsar,550,695,3,10,1,1,True,Resale,Unfurnished,5 to 10 years
76048563,10000000,Hadapsar,900,1106,2,7,2,2,True,Resale,Unfurnished,10 to 15 years
73081415,6501000,Mundhwa,766,1150,5,11,2,2,True,New Property,Semi-Furnished,New Construction
74243073,7800000,Viman Nagar,510,700,2,4,1,2,True,Resale,Unfurnished,Less than 5 years
75700739,8000000,Baner,676,939,4,5,2,2,True,Resale,Unfurnished,15 to 20 years
75708719,2400000,Dhayari,369,512,7,7,1,1,True,Resale,Semi-Furnished,15 to 20 years
75513625,5600000,Kharadi,350,495,12,19,1,1,True,Resale,Semi-Furnished,New Construction
75776973,15000000,Undri,627,1650,3,16,3,3,True,Resale,Unfurnished,New Construction
75000747,15400000,Wakad,1050,1400,14,20,3,3,True,Resale,Unfurnished,New Construction
74709093,11500000,Kharadi,990,1200,2,12,2,2,True,Resale,Semi-Furnished,5 to 10 years
75730993,5206740,Handewadi,686,981,5,16,2,2,True,New Property,Unfurnished,Under Construction
75289133,6000000,Moshi,598,800,10,12,2,2,True,Resale,Unfurnished,Less than 5 years
62176571,5500000,Ambegaon,684,918,3,6,2,2,True,Resale,Semi-Furnished,5 to 10 years
68973917,24500000,Mohan Nagar Co operative Society,1737,2340,11,35,4,4,True,New Property,Unfurnished,Under Construction
75710073,4000000,Kalewadi Pimpri Chinchwad,441,612,1,5,1,1,True,Resale,Unfurnished,Less than 5 years
72312345,12825000,NIBM Road,1196,1615,12,26,3,3,True,New Property,Unfurnished,Under Construction
73356791,12400000,Keshav Nagar Mundhwa,1265,1550,11,15,3,3,True,Resale,Furnished,Less than 5 years
58239955,6700000,Maan,693,935,2,14,2,2,True,New Property,Unfurnished,Under Construction
71456575,4520000,NIBM Road,690,1020,8,11,2,2,True,New Property,Unfurnished,Under Construction
75815351,4950000,Pisoli,760,975,4,11,2,2,True,Resale,Unfurnished,10 to 15 years
75694247,2555555,Koregaon Bhima,405,562,4,4,1,2,True,Resale,Unfurnished,Less than 5 years
75986057,7200000,Tathawade Pimpri Chinchwad,772,1080,13,21,2,2,True,New Property,Unfurnished,Under Construction
75709663,7500000,Moshi,1044,1450,4,4,3,3,True,Resale,Semi-Furnished,5 to 10 years
70343329,6200000,"Alandi, Kelgaon",666,900,6,6,2,2,True,Resale,Furnished,Less than 5 years
74214315,6500000,Charholi BK,781,1050,4,12,2,2,True,Resale,Semi-Furnished,New Construction
72698993,11000000,"EON Free Zone, Kharadi",930,1316,3,11,2,2,True,Resale,Semi-Furnished,5 to 10 years
71988485,18500000,Baner,1450,1850,6,6,4,4,True,Resale,Unfurnished,Less than 5 years
75587303,12600000,Baner,750,1023,3,11,2,2,True,Resale,Semi-Furnished,5 to 10 years
75287601,9200000,Tathawade Pimpri Chinchwad,657,880,6,11,2,2,True,Resale,Semi-Furnished,Less than 5 years
75380195,6500000,Sinhgad Road,635,855,1,18,2,2,True,Resale,Unfurnished,Less than 5 years
74006203,17800000,Aundh,1200,1500,2,7,3,3,True,Resale,Semi-Furnished,5 to 10 years
68147749,4000000,Sinhgad Road,453,630,4,9,1,1,True,Resale,Semi-Furnished,Less than 5 years
75702503,5500000,Pisoli,768,1067,1,12,2,2,True,Resale,Unfurnished,Less than 5 years
70015225,4900000,Warje,500,580,3,6,1,1,False,Resale,Unfurnished,10 to 15 years
76077265,24500000,Amanora Park Town,1335,1760,28,32,4,3,True,Resale,Unfurnished,Less than 5 years
69812367,5800000,Sus,600,850,5,6,2,2,True,Resale,Semi-Furnished,5 to 10 years
73775131,12753000,Keshav Nagar Mundhwa,1200,1500,10,23,3,3,True,New Property,Unfurnished,Under Construction
75837091,1500000,Ghorpadi,300,350,1,4,1,1,True,Resale,Unfurnished,Above 20 years
72191049,8800000,Mundhwa,850,1115,10,22,2,2,True,Resale,Semi-Furnished,Less than 5 years
72525841,5900000,Dhayari,1072,1106,6,7,2,2,True,Resale,Semi-Furnished,15 to 20 years
75660879,8500000,"Dapodi, Pimpri Chinchwad",864,1200,6,9,2,2,True,Resale,Semi-Furnished,Less than 5 years
74266407,4000000,Dighi,525,710,6,5,2,1,True,Resale,Semi-Furnished,5 to 10 years
75658297,4500000,"Mamurdi, Dehu Road",504,700,6,7,2,2,False,Resale,Semi-Furnished,Less than 5 years
75663743,5200000,Kondhwa,612,850,10,11,2,2,True,Resale,Semi-Furnished,5 to 10 years
75658263,7200000,Manjri,941,1307,3,4,3,3,True,Resale,Unfurnished,5 to 10 years
75655891,6000000,Dhanori,619,860,7,11,2,2,True,Resale,Unfurnished,10 to 15 years
73941045,8500000,Mohammed Wadi,979,1320,3,9,2,2,True,Resale,Semi-Furnished,Less than 5 years
75678157,3000000,Katraj,432,600,3,7,1,1,False,Resale,Unfurnished,Less than 5 years
75659001,9500000,Katraj,864,1200,5,11,3,3,True,Resale,Unfurnished,5 to 10 years
73185823,8430000,"Ravet, Pimpri Chinchwad",1000,1322,7,13,3,3,True,New Property,Unfurnished,Under Construction
71435555,10000000,"Pimple Nilakh, Pimpri Chinchwad",770,1100,5,18,2,2,True,New Property,Unfurnished,Under Construction
75708195,2500000,Kondhwa,324,450,1,4,1,1,True,Resale,Unfurnished,Less than 5 years
74314671,75000000,Viman Nagar,4319,5825,0,3,4,4,True,Resale,Unfurnished,5 to 10 years
46563989,15500000,Baner,1200,1620,6,18,3,3,True,New Property,Unfurnished,Under Construction
76153809,31500000,"Market Yard, Gultekdi",1350,1800,5,7,3,3,True,New Property,Unfurnished,New Construction
75673883,25100000,Bavdhan,2160,3000,4,15,4,6,True,Resale,Unfurnished,New Construction
75666811,8200000,Kharadi,720,1000,2,10,2,2,True,Resale,Furnished,Less than 5 years
76071133,6949000,Keshav Nagar Mundhwa,544,726,3,15,2,2,True,Resale,Semi-Furnished,Less than 5 years
74405061,11000000,Kharadi,820,1100,8,10,2,2,True,Resale,Semi-Furnished,5 to 10 years
75568045,9000000,Tingre Nagar,850,1045,8,11,2,2,True,Resale,Unfurnished,5 to 10 years
75704931,6000000,Sus,648,900,5,20,2,2,True,Resale,Unfurnished,Less than 5 years
73396719,15000000,NIBM Road,1700,2250,13,11,4,4,True,Resale,Semi-Furnished,10 to 15 years
69111251,3300000,Wagholi,444,618,6,7,1,1,True,Resale,Semi-Furnished,5 to 10 years
75381337,11900000,Balewadi,890,1200,5,13,2,2,True,Resale,Unfurnished,Less than 5 years
69893171,2350000,Chakan,520,600,1,4,1,1,False,Resale,Unfurnished,10 to 15 years
75965893,25000000,Amanora Park Town,1320,1781,28,32,4,3,True,Resale,Semi-Furnished,5 to 10 years
74327661,3100000,Hadapsar,470,620,11,12,1,2,True,New Property,Unfurnished,Under Construction
75707805,2600000,Loni Kalbhor,423,587,2,4,1,1,True,Resale,Unfurnished,Less than 5 years
71501277,11000000,Kharadi,1145,1560,14,30,3,3,True,New Property,Unfurnished,Under Construction
75759537,8800000,"Pimple Saudagar, Pimpri Chinchwad",755,1057,1,8,2,2,True,Resale,Unfurnished,5 to 10 years
75702213,9900000,Warje,711,988,10,14,2,2,True,Resale,Unfurnished,Less than 5 years
74605145,10500000,Kharadi,900,1213,7,9,2,2,True,Resale,Semi-Furnished,5 to 10 years
75633421,13100000,Bavdhan,1194,1611,8,21,3,3,True,New Property,Semi-Furnished,Under Construction
75149165,22500000,Balewadi,1327,1800,12,18,3,3,True,Resale,Unfurnished,New Construction
43765921,2610000,Ranjangaon,550,728,4,4,2,1,True,Resale,Unfurnished,Less than 5 years
75694681,5500000,"Chinchwad, Pimpri Chinchwad",720,1000,2,6,2,2,True,Resale,Semi-Furnished,10 to 15 years
74188525,4900000,Lohegaon,650,825,2,10,2,1,True,Resale,Furnished,5 to 10 years
74842895,18432000,Mundhwa,1750,2304,26,43,4,4,True,New Property,Semi-Furnished,Under Construction
75095087,8500576,Wakad,821,1108,5,20,2,2,True,New Property,Unfurnished,Under Construction
75671931,11000000,Kondhwa,1080,1500,6,12,3,3,True,Resale,Furnished,New Construction
74937689,7500000,Undri,985,1300,10,14,3,3,True,Resale,Semi-Furnished,Less than 5 years
73439217,7400000,Magarpatta,747,1000,11,20,2,2,True,New Property,Unfurnished,Under Construction
72538995,7500000,Lohegaon,825,1300,3,11,2,2,True,Resale,Semi-Furnished,Less than 5 years
76147167,9000000,Hadapsar,750,850,10,22,2,2,True,Resale,Unfurnished,5 to 10 years
72451887,6200000,Balewadi,347,486,2,4,1,1,True,Resale,Semi-Furnished,Less than 5 years
74595395,15015000,Hadapsar,1181,1594,10,30,3,3,True,New Property,Unfurnished,Under Construction
58825713,24300000,Balewadi,1405,1900,12,35,3,3,True,New Property,Unfurnished,Under Construction
75702245,11800000,Undri,1152,1600,11,13,3,3,True,Resale,Unfurnished,New Construction
70126089,20200000,Phase 1 Hinjewadi Rajiv Gandhi Infotech Park,1490,1990,12,29,4,4,True,New Property,Unfurnished,Under Construction
64588865,4350000,"Kasarwadi, Pimpri Chinchwad",319,619,3,4,1,1,True,Resale,Unfurnished,5 to 10 years
75113013,25960000,Mundhwa,1780,2200,8,12,4,3,True,New Property,Unfurnished,New Construction
73821455,3000000,Dhayari,830,830,5,5,2,2,False,Resale,Unfurnished,10 to 15 years
74852503,2500000,Wagholi,412,575,3,7,1,1,True,Resale,Unfurnished,New Construction
67665169,7500000,Keshav Nagar Mundhwa,815,1060,2,8,2,2,False,Resale,Unfurnished,New Construction
68146835,5500000,Wadgaon Sheri,614,850,4,10,1,1,True,Resale,Unfurnished,Less than 5 years
75157847,14000000,Kharadi,900,1052,7,9,2,2,True,Resale,Unfurnished,5 to 10 years
71341443,2500000,Undri,430,560,8,11,1,1,True,Resale,Unfurnished,5 to 10 years
75657421,7500000,Bavdhan,691,960,4,9,2,2,False,Resale,Semi-Furnished,Less than 5 years
75706515,4500000,Pimpri Chinchwad - Other,648,900,2,4,2,2,True,Resale,Furnished,Less than 5 years
71643011,12500000,Tathawade Pimpri Chinchwad,1106,1493,9,20,3,3,True,New Property,Unfurnished,Under Construction
68192687,3505000,Phase 1 Hinjewadi Rajiv Gandhi Infotech Park,398,555,5,12,1,1,True,New Property,Unfurnished,Under Construction
72287021,12500000,Ambegaon,1200,1620,8,12,3,2,True,New Property,Unfurnished,Under Construction
74313815,60000000,Kalyani Nagar,2200,3040,15,19,3,4,True,Resale,Unfurnished,New Construction
75667297,3000000,Wagholi,449,623,5,7,1,2,True,Resale,Unfurnished,Less than 5 years
75855425,8200000,Keshav Nagar Mundhwa,750,1035,5,14,2,2,True,Resale,Unfurnished,5 to 10 years
75488105,28000000,Aundh,1485,2005,6,9,4,4,True,Resale,Unfurnished,New Construction
75690637,12000000,"Ravet, Pimpri Chinchwad",1060,1472,6,7,3,3,True,Resale,Furnished,Less than 5 years
72699549,7500000,Nanded,778,972,11,22,2,2,False,Resale,Unfurnished,Under Construction
75671637,8000000,Katraj,832,1155,6,7,2,2,True,Resale,Furnished,Less than 5 years
72871423,5587366,Dhayari,683,922,6,11,2,2,True,New Property,Unfurnished,Under Construction
71433957,8500000,Airport Road,882,1188,9,9,2,2,True,Resale,Semi-Furnished,10 to 15 years
69879297,5600000,Hinjewadi,610,823,0,14,2,2,True,New Property,Unfurnished,New Construction
72090559,8300000,Bavdhan,670,700,8,12,2,2,False,Resale,Unfurnished,5 to 10 years
75706067,2600000,Borhade Wadi,423,587,4,4,1,1,True,Resale,Unfurnished,Under Construction
75698079,3500000,Moshi,432,600,4,7,1,1,True,Resale,Unfurnished,Less than 5 years
75753959,6800000,Undri,908,1194,5,13,3,3,True,Resale,Semi-Furnished,New Construction
75692085,3500000,Talegaon Dabhade,529,735,7,11,2,1,False,Resale,Unfurnished,Under Construction
75792667,15000000,"EON Free Zone, Kharadi",1400,1611,7,9,3,3,True,Resale,Semi-Furnished,5 to 10 years
72697793,9500000,Wanowrie,850,1050,4,6,2,2,True,Resale,Semi-Furnished,10 to 15 years
75662665,3200000,Wagholi,437,607,6,11,1,1,False,Resale,Unfurnished,5 to 10 years
68147465,6500000,Kondhwa,799,1075,3,11,2,2,True,Resale,Furnished,Less than 5 years
74678159,6350000,Hinjewadi,628,840,11,21,2,2,True,Resale,Unfurnished,New Construction
74862499,7200000,Wakad,750,980,8,8,2,2,True,Resale,Unfurnished,Less than 5 years
75141333,5800000,Kharadi,306,413,25,27,1,1,True,Resale,Unfurnished,Less than 5 years
72973135,24000000,Hills and Dales,1750,2250,11,11,3,3,True,Resale,Semi-Furnished,5 to 10 years
75686241,3100000,"Mamurdi, Dehu Road",436,605,1,4,1,1,True,Resale,Semi-Furnished,New Construction
75704719,8500000,Mahalunge,583,810,13,22,2,2,True,Resale,Unfurnished,New Construction
75462627,7200000,Hadapsar,780,1044,2,5,2,2,True,Resale,Semi-Furnished,New Construction
68146311,8700000,Airport Road,835,1123,6,11,2,2,True,Resale,Unfurnished,Less than 5 years
75659485,3300000,Somatne Phata,326,453,4,11,1,1,True,Resale,Semi-Furnished,5 to 10 years
68145457,6300000,Tathawade Pimpri Chinchwad,759,1020,9,20,2,2,True,Resale,Semi-Furnished,New Construction
75656437,8200000,Wakad,757,1051,5,11,2,2,True,Resale,Semi-Furnished,5 to 10 years
73014529,15498747,"Punawale, Pimpri Chinchwad",1247,1683,12,35,3,3,True,New Property,Semi-Furnished,Under Construction
73987095,1800000,Ambegaon,449,625,5,5,1,1,True,Resale,Unfurnished,Less than 5 years
73037047,6000000,Baner,350,490,7,12,1,1,True,Resale,Furnished,Less than 5 years
68194211,7700000,"Pimple Saudagar, Pimpri Chinchwad",768,1032,4,11,2,2,True,New Property,Unfurnished,Under Construction
75660223,6900000,Wakad,660,916,4,6,2,2,True,Resale,Semi-Furnished,5 to 10 years
75692285,8500000,Rahatani,863,1199,8,8,3,3,True,Resale,Unfurnished,Less than 5 years
69425767,11000000,Tathawade Pimpri Chinchwad,1040,1404,11,28,3,3,True,New Property,Unfurnished,Under Construction
62886111,9500000,Katraj,1058,1400,7,11,3,3,True,Resale,Furnished,Less than 5 years
75157821,4899000,Mundhwa,435,630,4,7,1,2,True,Resale,Unfurnished,5 to 10 years
71490825,9900000,Charholi BK,1070,1441,3,10,3,3,True,Resale,Furnished,New Construction
71076645,5750000,"Punawale, Pimpri Chinchwad",681,953,12,25,2,2,True,New Property,Unfurnished,Under Construction
74452043,6000000,Kothrud,525,700,5,5,2,2,True,Resale,Unfurnished,Less than 5 years
75660887,7700000,"Dapodi, Pimpri Chinchwad",868,1206,8,9,2,2,True,Resale,Unfurnished,5 to 10 years
75680105,2500000,Wagholi,479,665,7,11,1,1,True,Resale,Unfurnished,Less than 5 years
72373025,3500000,Dhayari,612,875,6,5,2,1,False,Resale,Semi-Furnished,15 to 20 years
76064339,8000000,Viman Nagar,545,750,3,7,1,1,True,Resale,Furnished,10 to 15 years
75958897,9500000,Wakad,860,1158,5,12,2,2,True,Resale,Unfurnished,5 to 10 years
75562595,7175000,Lohegaon,787,1065,7,12,2,2,True,New Property,Semi-Furnished,Under Construction
75390733,3600000,Hadapsar,442,615,5,5,1,1,True,Resale,Semi-Furnished,Less than 5 years
44441359,2200000,Ambegaon,339,475,4,4,1,1,True,Resale,Semi-Furnished,5 to 10 years
75300085,25500000,Kharadi,1776,2360,6,12,3,5,True,Resale,Semi-Furnished,5 to 10 years
72293053,5499361,Keshav Nagar Mundhwa,438,670,7,11,1,1,True,New Property,Unfurnished,Less than 5 years
65013705,24100000,Kondhwa,1601,2203,21,24,3,3,True,New Property,Unfurnished,Under Construction
76136723,49778450,Viman Nagar,2645,3701,10,12,4,6,True,New Property,Unfurnished,Under Construction
75454419,6500000,Bhosari,891,1200,9,12,2,2,True,Resale,Unfurnished,Less than 5 years
75966703,8400000,"Punawale, Pimpri Chinchwad",964,1349,10,17,3,3,True,New Property,Unfurnished,Under Construction
73280837,9100000,Bavdhan,800,1080,10,21,2,2,True,New Property,Unfurnished,Under Construction
73257471,16918350,"Ravet, Pimpri Chinchwad",1423,1849,12,22,3,3,True,New Property,Unfurnished,Under Construction
74814355,7600000,Pashan,800,1000,9,10,2,2,True,Resale,Unfurnished,5 to 10 years
75684513,3200000,Dighi,432,600,2,5,1,1,True,Resale,Unfurnished,New Construction
75784905,5900000,Undri,833,1095,7,12,2,2,True,Resale,Unfurnished,New Construction
75065713,6600000,Kharadi,434,645,2,5,1,1,True,Resale,Semi-Furnished,5 to 10 years
74304817,9900000,Balewadi,825,1100,7,9,2,2,True,Resale,Unfurnished,10 to 15 years
71466197,6500000,Lohegaon,800,1070,5,12,2,2,True,Resale,Unfurnished,Less than 5 years
65211905,10500000,Balewadi,776,889,10,21,3,2,True,Resale,Unfurnished,New Construction
65028149,9596000,Kharadi,737,1017,14,24,2,2,True,New Property,Unfurnished,Under Construction
72344795,10300000,Tathawade Pimpri Chinchwad,1003,1354,14,20,3,3,True,New Property,Unfurnished,Under Construction
75671997,1900000,Ambegaon,370,514,6,6,1,1,True,Resale,Unfurnished,Less than 5 years
63661147,4200000,Narhe,720,967,8,6,2,2,True,Resale,Unfurnished,Less than 5 years
62652281,2200000,Pisoli,237,336,9,11,1,1,True,Resale,Unfurnished,Less than 5 years
75673637,3900000,Dhayari,500,695,10,10,1,1,True,Resale,Semi-Furnished,5 to 10 years
73263595,11999308,Tathawade Pimpri Chinchwad,1134,1587,10,17,3,3,True,New Property,Unfurnished,Under Construction
73885957,7500000,Dhanori,750,1013,6,13,2,2,True,Resale,Furnished,Less than 5 years
75580507,10200000,Baner,838,1200,10,24,2,2,True,New Property,Unfurnished,Under Construction
74338769,12800000,Baner,950,1282,4,5,2,2,True,New Property,Unfurnished,New Construction
74808651,8000000,Fursungi,880,1150,8,12,2,2,True,Resale,Semi-Furnished,Less than 5 years
75708117,3500000,Anand Nagar,410,570,1,5,1,1,True,Resale,Semi-Furnished,Less than 5 years
75467121,6400000,"Punawale, Pimpri Chinchwad",700,1053,8,16,2,2,True,Resale,Semi-Furnished,Less than 5 years
75686429,17500000,Mundhwa,996,1143,2,12,2,2,True,Resale,Semi-Furnished,5 to 10 years
74172037,12400000,Undri,1600,2000,4,7,3,3,True,New Property,Unfurnished,New Construction
74610055,15100000,Undri,1670,2100,9,18,3,3,True,New Property,Unfurnished,Under Construction
74882265,16777600,Mundhwa,1490,1712,12,18,3,3,True,New Property,Unfurnished,Under Construction
