id,url
75434567,3-BHK-1645-Sq-ft-Multistorey-Apartment-FOR-Sale-Wagholi-in-Pune&id=4d423735343334353637
75438775,3-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Amanora-Park-Town-in-Pune&id=4d423735343338373735
74314937,3-BHK-1480-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune-r1&id=4d423734333134393337
75640817,2-BHK-1080-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Kalyani-Nagar-in-Pune&id=4d423735363430383137
73297807,3-BHK-1470-Sq-ft-Multistorey-Apartment-FOR-Sale-Ambegaon-in-Pune&id=4d423733323937383037
74264341,2-BHK-905-Sq-ft-Multistorey-Apartment-FOR-Sale-Magarpatta-City-in-Pune&id=4d423734323634333431
75499533,3-BHK-1081-Sq-ft-Multistorey-Apartment-FOR-Sale-Kranti-Nagar-Pimple-Saudagar-in-Pune&id=4d423735343939353333
75701761,2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Kalyani-Nagar-in-Pune&id=4d423735373031373631
75106199,3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423735313036313939
75375727,2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Wanwadi-in-Pune&id=4d423735333735373237
73641125,2-BHK-1219-Sq-ft-Multistorey-Apartment-FOR-Sale-Bibwewadi-in-Pune&id=4d423733363431313235
72698495,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Annexe-in-Pune&id=4d423732363938343935
74447491,2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423734343437343931
75792497,3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Sinhgad-Road-in-Pune&id=4d423735373932343937
41762507,3-BHK-1255-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423431373632353037
73628437,3-BHK-1240-Sq-ft-Multistorey-Apartment-FOR-Sale-Bibwewadi-in-Pune-r2&id=4d423733363238343337
75707631,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhugaon-in-Pune&id=4d423735373037363331
72125371,2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Ashoka-Nagar-in-Pune&id=4d423732313235333731
71383199,3-BHK-1404-Sq-ft-Multistorey-Apartment-FOR-Sale-Tathawade-in-Pune-r1&id=4d423731333833313939
71330669,3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Bavdhan-in-Pune&id=4d423731333330363639
75377839,2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423735333737383339
73208183,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-in-Pune&id=4d423733323038313833
63937265,2-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-29-Ravet-in-Pune&id=4d423633393337323635
75373943,2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423735333733393433
75162595,3-BHK-1592-Sq-ft-Multistorey-Apartment-FOR-Sale-Songbirds-Society-in-Pune&id=4d423735313632353935
75229379,3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Tathawade-in-Pune&id=4d423735323239333739
75418209,2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423735343138323039
74903805,2-BHK-1180-Sq-ft-Multistorey-Apartment-FOR-Sale-Ashoka-Nagar-in-Pune&id=4d423734393033383035
72692179,2-BHK-1092-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423732363932313739
72603031,3-BHK-1382-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-in-Pune&id=4d423732363033303331
67015523,3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423637303135353233
69871857,3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Manjari-Khurd-in-Pune-r1&id=4d423639383731383537
66110555,2-BHK-1080-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423636313130353535
75513643,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423735353133363433
